p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,Chr,start,end,strand,gene_anno
1.2910007837142208e-72,5.058274868261165,0.156,0.007,2.9930562169630493e-68,3,Caacu.v4.21G001330,Chr21,1276521,1278099,+,plasma membrane intrinsic protein 1B
1.2625710982900364e-70,3.146229063210152,0.289,0.035,2.9271448342756204e-66,3,Caacu.v4.8G017900,Chr8,18442570,18445812,-,GDSL-like Lipase/Acylhydrolase superfamily protein
4.360320471873033e-67,2.887847849534442,0.254,0.028,1.010896698199044e-62,3,Caacu.v4.13G002060,Chr13,1543123,1544512,-,thaumatin-like protein
7.993258399908144e-67,1.5357146484221618,0.922,0.554,1.8531570274347041e-62,3,Caacu.v4.13G006820,Chr13,5685450,5686811,-,ABA/WDS induced protein domain containing protein
1.2726232974908509e-62,2.6138683832805176,0.406,0.083,2.9504498529027888e-58,3,Caacu.v4.10G011840,Chr10,14946277,14950372,-,GDSL-like Lipase/Acylhydrolase superfamily protein
1.1070554952458683e-61,2.6254812704068016,0.355,0.063,2.566597460178021e-57,3,Caacu.v4.18G002620,Chr18,2337162,2339228,+,HXXXD-type acyl-transferase family protein
2.2928090440289476e-58,2.3972780607325577,0.43,0.097,5.315648487676713e-54,3,Caacu.v4.15G012500,Chr15,16179918,16182808,-,Major facilitator superfamily protein
3.722764596613706e-58,2.386873573594065,0.492,0.133,8.630857440789216e-54,3,Caacu.v4.15G006200,Chr15,10898638,10899123,+,"Protein of unknown function, DUF538"
5.558070849900415e-55,4.850547148998154,0.109,0.004,1.2885831458409124e-50,3,Caacu.v4.12G010200,Chr12,15617327,15621941,+,hydroxy methylglutaryl CoA reductase
2.779139546544002e-51,2.957267953929874,0.277,0.046,6.443157124707614e-47,3,Caacu.v4.20G001550,Chr20,1079737,1082470,-,phosphatidic acid phosphatase-related / PAP2-related
1.6768969030571875e-49,2.5435005658309757,0.336,0.07,3.887717780047784e-45,3,Caacu.v4.6G020170,Chr6,19781568,19785129,+,glycerol-3-phosphate acyltransferase
2.3166557302148856e-46,3.4325813548009974,0.148,0.013,5.370934644930191e-42,3,Caacu.v4.12G011520,Chr12,16619672,16623620,-,glycerol-3-phosphate acyltransferase
3.2168638421510677e-43,5.606013634795992,0.086,0.003,7.457977131643035e-39,3,Caacu.v4.2G013390,Chr2,18365204,18373579,+,disease resistance family protein / LRR family protein
3.838302723889018e-43,6.4944619996672905,0.07,0.001,8.8987210350643e-39,3,Caacu.v4.7G012330,Chr7,17431032,17433334,-,GDSL-like Lipase/Acylhydrolase superfamily protein
5.7258499634804e-43,1.6388092500188698,0.855,0.554,1.3274810555332958e-38,3,Caacu.v4.2G010540,Chr2,11526180,11527345,+,lipid transfer protein
1.0726918176405879e-41,2.9936114709765365,0.164,0.019,2.486928710017939e-37,3,Caacu.v4.7G010700,Chr7,16033179,16051669,+,Leucine-rich repeat protein kinase family protein
4.4300060359995674e-41,2.4458851485294453,0.289,0.061,1.0270525993861396e-36,3,Caacu.v4.8G005810,Chr8,7488622,7493037,+,receptor like protein
2.2640611933718033e-39,4.138167009139656,0.117,0.009,5.248999470713189e-35,3,Caacu.v4.2G027710,Chr2,31921620,31922286,-,hypothetical protein
3.008308132010983e-39,3.5351388239799335,0.141,0.014,6.974461573254263e-35,3,Caacu.v4.5G011290,Chr5,9277778,9281017,+,NOD26-like intrinsic protein 1;2
2.9570313581835567e-36,3.875342585338614,0.094,0.006,6.855581500812758e-32,3,Caacu.v4.3G016550,Chr3,15370186,15373085,-,O-acyltransferase (WSD1-like) family protein
3.197575884986467e-36,3.5140395806278866,0.121,0.011,7.413259931752625e-32,3,Caacu.v4.14G000470,Chr14,328956,333005,-,Protein kinase protein with adenine nucleotide alpha hydrolases-like domain
1.0758784203794973e-35,1.098490267917855,0.875,0.61,2.4943165298078264e-31,3,Caacu.v4.16G005440,Chr16,5034863,5036062,-,hypothetical protein
1.5737385105583284e-35,2.6437149448010255,0.188,0.029,3.6485553628784284e-31,3,Caacu.v4.8G008790,Chr8,10338869,10347490,-,ATP binding microtubule motor family protein
1.0507741409999524e-34,3.04087652694406,0.133,0.015,2.4361147684942896e-30,3,Caacu.v4.3G016560,Chr3,15373126,15380810,-,O-acyltransferase (WSD1-like) family protein
1.0791013160107818e-34,4.515710688395181,0.086,0.005,2.5017884910393964e-30,3,Caacu.v4.3G001960,Chr3,1716697,1722728,-,Fatty acid hydroxylase superfamily
5.706234132998844e-33,1.8358043556856052,0.414,0.14,1.322933321394452e-28,3,Caacu.v4.2G024580,Chr2,29515481,29518437,-,Chalcone and stilbene synthase family protein
1.2259175366743039e-32,4.031655460780455,0.086,0.006,2.842167217025706e-28,3,Caacu.v4.4G011070,Chr4,14877614,14879577,+,"cytochrome P450, family 716, subfamily A, polypeptide"
1.071668905725878e-31,3.1371583042023987,0.141,0.019,2.4845571910348757e-27,3,Caacu.v4.10G012690,Chr10,15751577,15758487,+,acetoacetyl-CoA thiolase
6.031676777451461e-31,3.8713576924674244,0.078,0.004,1.3983839440843468e-26,3,Caacu.v4.2G013320,Chr2,18313829,18317332,+,disease resistance family protein / LRR family protein
7.001311979355416e-31,3.504977404771967,0.078,0.005,1.6231841692937597e-26,3,Caacu.v4.2G014040,Chr2,19260727,19263652,+,IQ-domain
1.1924317711480671e-30,1.9783298513152192,0.254,0.06,2.764533818229679e-26,3,Caacu.v4.6G007220,Chr6,6404134,6405593,+,conserved hypothetical protein
2.4256003014805718e-29,5.992446741487949,0.043,0.001,5.623511738952558e-25,3,Caacu.v4.1G025990,Chr1,30404923,30412007,+,Long-chain fatty alcohol dehydrogenase family protein
3.3126361917704024e-28,1.9922612039910037,0.301,0.088,7.680015747000502e-24,3,Caacu.v4.14G005220,Chr14,3755029,3759225,+,beta carbonic anhydrase
3.506502990933174e-28,1.6937881932538268,0.043,0.009,8.129476534179471e-24,3,Caacu.v4.2G013330,Chr2,18319431,18325028,+,disease resistance family protein / LRR family protein
9.747697721428064e-28,4.143682385990029,0.074,0.005,2.2599062397358825e-23,3,Caacu.v4.1G026660,Chr1,30958346,30965743,+,ABC-2 type transporter family protein
4.547291217585199e-27,2.4923265190508204,0.184,0.036,1.0542439958849525e-22,3,Caacu.v4.11G009600,Chr11,11714959,11721129,+,S-locus lectin protein kinase family protein
5.689044101376647e-27,1.6052078432300354,0.352,0.116,1.318947984463162e-22,3,Caacu.v4.15G008650,Chr15,13224291,13240033,+,sulfate transporter 1;3
9.631585732294391e-27,4.455763642611257,0.02,0.001,2.2329868361751317e-22,3,Caacu.v4.15G000920,Chr15,1626839,1628794,-,Mannose-binding lectin superfamily protein
1.0526977799233965e-26,7.9761630221752,0.047,0.001,2.4405745329744023e-22,3,Caacu.v4.15G000930,Chr15,1642243,1643335,-,Mannose-binding lectin superfamily protein
1.0825501407495827e-26,8.175695241801428,0.043,0.001,2.5097842463138325e-22,3,Caacu.v4.15G000860,Chr15,1530725,1532752,-,Mannose-binding lectin superfamily protein
1.0825501407495827e-26,8.175695241801428,0.043,0.001,2.5097842463138325e-22,3,Caacu.v4.15G000870,Chr15,1546200,1548211,-,Mannose-binding lectin superfamily protein
2.2825875893402988e-26,1.8883198331512014,0.355,0.125,5.291951067126548e-22,3,Caacu.v4.9G006000,Chr9,10509398,10512430,+,hypothetical protein
6.906368542948234e-26,2.450029708646159,0.176,0.035,1.6011724829971186e-21,3,Caacu.v4.20G011470,Chr20,12403190,12407191,-,Cytochrome P450 superfamily protein
9.465768602787882e-26,5.704416371726146,0.043,0.001,2.1945437928703426e-21,3,Caacu.v4.15G000910,Chr15,1608695,1609701,-,Mannose-binding lectin superfamily protein
9.921625763756158e-25,1.8004745170831011,0.383,0.149,2.3002297170692277e-20,3,Caacu.v4.18G000160,Chr18,249254,252786,-,GDSL-like Lipase/Acylhydrolase superfamily protein
1.850846876203073e-24,2.160956269553713,0.219,0.056,4.291003397789205e-20,3,Caacu.v4.6G016490,Chr6,16336521,16339932,-,Chalcone-flavanone isomerase family protein
6.959331406791159e-24,0.7167573639237279,0.988,0.954,1.6134513933504624e-19,3,Caacu.v4.10G003670,Chr10,3723560,3724544,-,Glycine rich protein family domain containing protein
3.9714554476567914e-23,2.704471284612614,0.117,0.018,9.207422309847506e-19,3,Caacu.v4.10G012880,Chr10,15915070,15919924,+,Exostosin family protein
6.505932891345732e-23,4.365127983059002,0.051,0.003,1.5083354815295945e-18,3,Caacu.v4.5G006930,Chr5,5365832,5368342,-,Peroxidase family protein
1.1285135281592803e-22,2.908284191689666,0.094,0.012,2.6163457636844754e-18,3,Caacu.v4.11G007400,Chr11,9688294,9697004,-,hypothetical protein
2.6916402594778845e-22,2.9699967386350377,0.094,0.012,6.2402987775735275e-18,3,Caacu.v4.12G008300,Chr12,13661128,13668141,+,Sec14p-like phosphatidylinositol transfer family protein
4.07441624659684e-22,1.7125177554540447,0.277,0.09,9.446126626110114e-18,3,Caacu.v4.7G015160,Chr7,19742949,19747045,+,conserved hypothetical protein
5.077666114735733e-22,3.5444894870029975,0.094,0.012,1.1772061120403324e-17,3,Caacu.v4.5G009910,Chr5,7920174,7923408,-,GDSL-like Lipase/Acylhydrolase superfamily protein
1.0993618613993453e-21,7.5515308530715854,0.035,0.001,2.5487605394682422e-17,3,Caacu.v4.15G000890,Chr15,1577704,1578809,-,Mannose-binding lectin superfamily protein
2.0481095029194268e-21,0.9531260556540779,0.738,0.503,4.748337071568399e-17,3,Caacu.v4.5G007280,Chr5,5597038,5599806,+,Peroxidase superfamily protein
4.826357497437803e-21,4.114491075047,0.055,0.004,1.1189427222059801e-16,3,Caacu.v4.16G000250,Chr16,327869,332137,-,HXXXD-type acyl-transferase family protein
8.687774258564586e-21,2.9114787520070795,0.082,0.01,2.0141735841056137e-16,3,Caacu.v4.11G007270,Chr11,9421186,9424091,+,GDSL-like Lipase/Acylhydrolase superfamily protein
1.2334153806668511e-20,3.697756336987707,0.051,0.003,2.859550218538028e-16,3,Caacu.v4.8G018960,Chr8,19321310,19323117,-,Dormancy/auxin associated family protein
1.987145431107412e-20,1.6494828238880455,0.293,0.104,4.606997967479424e-16,3,Caacu.v4.14G006360,Chr14,4661624,4663006,+,plantacyanin
2.1548004958443242e-20,3.1109447845225464,0.086,0.011,4.995689469565481e-16,3,Caacu.v4.14G001100,Chr14,805084,810968,-,Pollen Ole e 1 allergen and extensin family protein
2.5698277912924997e-20,2.328108880016777,0.117,0.02,5.957888751332531e-16,3,Caacu.v4.7G009680,Chr7,15209169,15213011,-,fatty acid desaturase
3.4016379598660797e-20,1.017079235342496,0.199,0.055,7.886357446153519e-16,3,Caacu.v4.3G015850,Chr3,14429683,14430485,-,hypothetical protein
4.2553875892599126e-20,2.6347325170671345,0.148,0.033,9.86569058694018e-16,3,Caacu.v4.2G025100,Chr2,29923510,29928760,-,conserved hypothetical protein
5.907719936551053e-20,7.005806079584337,0.027,0,1.3696457900899963e-15,3,Caacu.v4.1G019720,Chr1,25251594,25253645,-,HXXXD-type acyl-transferase family protein
6.77816851233726e-20,1.8859076846680205,0.266,0.091,1.5714505879002704e-15,3,Caacu.v4.1G022220,Chr1,27531397,27536411,-,Glucose-methanol-choline (GMC) oxidoreductase family protein
1.1663762528141772e-19,2.534288045851967,0.109,0.019,2.7041267045243885e-15,3,Caacu.v4.5G008110,Chr5,6238929,6250144,-,S-locus lectin protein kinase family protein
2.485908879922123e-19,2.1090853970974996,0.191,0.052,5.76333114721145e-15,3,Caacu.v4.9G005990,Chr9,10508409,10509303,+,ABA/WDS induced protein domain containing protein
3.1513368918498487e-19,3.3514740645968217,0.09,0.013,7.30605945006469e-15,3,Caacu.v4.6G009480,Chr6,8648367,8649194,+,Copper transport protein family
3.5717055636681026e-19,5.696947426558706,0.039,0.001,8.280642178808129e-15,3,Caacu.v4.18G009540,Chr18,8544557,8549670,+,phenylalanine ammonia-lyase
3.87209421208339e-19,4.438477629770323,0.039,0.002,8.977063221294131e-15,3,Caacu.v4.14G012070,Chr14,12939227,12941331,+,Eukaryotic aspartyl protease family protein
6.325818801412795e-19,2.4818779720531836,0.102,0.017,1.4665778309195425e-14,3,Caacu.v4.10G008930,Chr10,11949650,11950775,+,erf domain protein
1.2954224077359173e-18,2.3050876727628404,0.113,0.021,3.003307310094951e-14,3,Caacu.v4.1G027170,Chr1,31313030,31317668,+,aldehyde dehydrogenase 3F1
1.7295781133192082e-18,1.4675336993089185,0.262,0.09,4.0098538979192524e-14,3,Caacu.v4.7G002580,Chr7,7128197,7145471,+,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
2.545007526290597e-18,2.0802667445536205,0.184,0.05,5.900345448952121e-14,3,Caacu.v4.5G004310,Chr5,3311958,3323217,-,Fatty acid hydroxylase superfamily
4.560321371083199e-18,5.322378090586307,0.051,0.002,1.0572649066719289e-13,3,Caacu.v4.14G012300,Chr14,13288341,13289865,+,histidinol dehydrogenase
4.8782688330304205e-18,4.883977204424427,0.043,0.002,1.1309778462497727e-13,3,Caacu.v4.14G012320,Chr14,13337044,13338579,+,histidinol dehydrogenase
5.321133177732947e-18,1.1502898760615383,0.391,0.172,1.2336515159256064e-13,3,Caacu.v4.17G008270,Chr17,12829087,12830027,+,conserved hypothetical protein
6.976367339339066e-18,2.772542104086975,0.109,0.02,1.6174010039523692e-13,3,Caacu.v4.7G011710,Chr7,16942404,16949453,-,Vacuolar iron transporter (VIT) family protein
7.222482734608583e-18,3.1993783160197307,0.062,0.006,1.6744603971916538e-13,3,Caacu.v4.10G010160,Chr10,13264067,13266126,-,3-ketoacyl-CoA synthase
8.175521298037902e-18,1.587118639482218,0.23,0.075,1.8954128577371072e-13,3,Caacu.v4.7G013680,Chr7,18556000,18557556,+,AUX/IAA transcriptional regulator family protein
8.413516688803691e-18,1.302272001096522,0.273,0.099,1.950589709132248e-13,3,Caacu.v4.1G008850,Chr1,15344344,15349220,-,"Protein of unknown function, DUF642"
1.0148476185016439e-17,1.605119587790096,0.133,0.029,2.352822718734211e-13,3,Caacu.v4.14G013510,Chr14,14783656,14791156,-,vamp/synaptobrevin-associated protein 27-2
1.3995778610061608e-17,2.8367436641698287,0.086,0.013,3.2447813129566834e-13,3,Caacu.v4.8G005420,Chr8,7051702,7054029,+,alpha/beta-Hydrolases superfamily protein
1.6608839192310442e-17,4.213782102965248,0.047,0.003,3.850593278345253e-13,3,Caacu.v4.21G001180,Chr21,1118160,1120297,-,Pollen Ole e 1 allergen and extensin family protein
1.893837027051603e-17,3.3475016857493958,0.047,0.003,4.3906717635164367e-13,3,Caacu.v4.8G006050,Chr8,7650437,7651885,-,Integrase-type DNA-binding superfamily protein
2.6285050382388674e-17,1.575222260810318,0.234,0.078,6.09392608065299e-13,3,Caacu.v4.2G020510,Chr2,26165372,26177541,-,NAD(P)-binding Rossmann-fold superfamily protein
3.6734425701544375e-17,3.1213345630594094,0.059,0.006,8.516509254646047e-13,3,Caacu.v4.11G016060,Chr11,16956878,16958397,-,RING/U-box superfamily protein
4.9614344028034656e-17,3.8411961664610867,0.043,0.003,1.1502589519459555e-12,3,Caacu.v4.1G004420,Chr1,8693916,8699038,+,Protein of unknown function (DUF3741)
5.999435627602259e-17,9.77648755660441,0.012,0,1.3909091559033078e-12,3,Caacu.v4.18G009600,Chr18,8644884,8649375,+,phenylalanine ammonia-lyase
6.183617922867751e-17,5.438327671048935,0.023,0,1.4336099792376596e-12,3,Caacu.v4.8G001640,Chr8,1978773,1982330,+,GDSL-like Lipase/Acylhydrolase superfamily protein
3.3040759893692593e-16,2.569922743601543,0.129,0.03,7.66016977375369e-12,3,Caacu.v4.10G011260,Chr10,14378060,14379319,+,hypothetical protein
3.736130541004187e-16,3.320582825642372,0.066,0.008,8.661845046264106e-12,3,Caacu.v4.6G019320,Chr6,19120154,19122430,+,alpha/beta-Hydrolases superfamily protein
4.1236494540933534e-16,1.8194562308148718,0.164,0.045,9.56026889437003e-12,3,Caacu.v4.21G004750,Chr21,6764776,6766919,-,myb domain protein
6.580866557374074e-16,1.3311947977886334,0.277,0.108,1.5257081026616054e-11,3,Caacu.v4.5G011350,Chr5,9333909,9362509,+,Leucine-rich repeat transmembrane protein kinase
1.0148959421689333e-15,1.7486282272853202,0.184,0.056,2.352934752324455e-11,3,Caacu.v4.1G035060,Chr1,37405526,37408511,+,conserved hypothetical protein
1.12976825029111e-15,2.091242057799765,0.137,0.034,2.619254711474909e-11,3,Caacu.v4.4G008820,Chr4,13004036,13004983,+,phytosulfokine 2 precursor
3.181860023192224e-15,2.2397820576176675,0.102,0.02,7.376824277768852e-11,3,Caacu.v4.1G037770,Chr1,39450960,39458713,+,pfkB-like carbohydrate kinase family protein
1.2243312817322534e-14,1.5812986664503597,0.191,0.062,2.838489643568056e-10,3,Caacu.v4.13G011920,Chr13,13625578,13631672,-,3-ketoacyl-CoA synthase
1.2330254390942452e-14,1.0572983978545678,0.5,0.292,2.858646177996098e-10,3,Caacu.v4.6G020760,Chr6,20259215,20259487,-,conserved hypothetical protein
1.6413555511737537e-14,2.768010004101125,0.059,0.007,3.8053187098412307e-10,3,Caacu.v4.2G014050,Chr2,19270104,19274203,+,IQ-domain
2.5233279240511993e-14,1.9327229078747166,0.137,0.04,5.8500834591203e-10,3,Caacu.v4.14G005450,Chr14,3920890,3931270,+,white-brown complex homolog protein
3.91739134275065e-14,4.851239372580412,0.031,0.002,9.082080089033107e-10,3,Caacu.v4.12G011790,Chr12,16834429,16835633,-,mini zinc finger
5.321705870588065e-14,1.2250928886087413,0.352,0.169,1.233784289037137e-9,3,Caacu.v4.1G000360,Chr1,968460,972278,+,acyl-CoA-binding protein
5.968782220637837e-14,6.248696727943005,0.02,0,1.383802470032676e-9,3,Caacu.v4.10G012930,Chr10,15947955,15948981,+,Heavy metal transport/detoxification superfamily protein 
6.007912210095914e-14,5.623002102599788,0.02,0,1.3928743667886367e-9,3,Caacu.v4.21G010810,Chr21,11901912,11903618,+,HXXXD-type acyl-transferase family protein
7.313855032122226e-14,2.7407414729331245,0.047,0.005,1.6956441506472167e-9,3,Caacu.v4.5G011660,Chr5,9761598,9766440,+,senescence-related gene
9.38016913793383e-14,1.3899843057254806,0.23,0.088,2.174698412938579e-9,3,Caacu.v4.1G034950,Chr1,37336060,37339044,-,acyl carrier protein
1.106917687331264e-13,1.0348845910795545,0.375,0.186,2.5662779663088023e-9,3,Caacu.v4.14G013460,Chr14,14749927,14754990,+,hypothetical protein
1.4865137786501612e-13,1.795889525001572,0.16,0.05,3.4463335444225336e-9,3,Caacu.v4.4G010120,Chr4,14083351,14085294,-,ralf-like
1.885920898235637e-13,2.2537562293753135,0.082,0.015,4.372319010469501e-9,3,Caacu.v4.6G016120,Chr6,15892490,15893310,-,hypothetical protein
2.1308031975512832e-13,1.7813318121926671,0.137,0.038,4.940054133202895e-9,3,Caacu.v4.5G008810,Chr5,6886805,6893242,-,alpha-galactosidase
2.8975611562634967e-13,1.7179578725331126,0.172,0.056,6.717705784681291e-9,3,Caacu.v4.4G017110,Chr4,19691242,19696943,+,WRKY DNA-binding protein
2.963638601304404e-13,2.3071682782745926,0.105,0.025,6.87089973326413e-9,3,Caacu.v4.4G004160,Chr4,7524427,7528453,+,D-3-phosphoglycerate dehydrogenase
3.0329341721467475e-13,1.463794898618729,0.234,0.093,7.031554584705019e-9,3,Caacu.v4.2G029820,Chr2,33514714,33521611,+,ATP citrate lyase subunit B
3.339588665356291e-13,0.9634089767501908,0.43,0.225,7.742502361762025e-9,3,Caacu.v4.13G006090,Chr13,4945910,4948801,-,Pollen Ole e 1 allergen and extensin family protein
3.443581999253924e-13,1.5000511941323855,0.23,0.09,7.983600507070297e-9,3,Caacu.v4.6G015070,Chr6,14432786,14441449,-,SGNH hydrolase-type esterase superfamily protein
4.0974433737855915e-13,2.339354834135915,0.098,0.022,9.499512717784515e-9,3,Caacu.v4.15G009890,Chr15,14208759,14212764,+,FAD/NAD(P)-binding oxidoreductase family protein
4.305804652860827e-13,2.62085625759924,0.074,0.013,9.982577507192542e-9,3,Caacu.v4.8G002240,Chr8,2933587,2940320,-,Fatty acid hydroxylase superfamily
4.634852622721851e-13,4.024686734769682,0.031,0.002,1.0745442320518339e-8,3,Caacu.v4.4G018660,Chr4,20901936,20903647,-,Protein of unknown function (DUF1645)
5.669229085092894e-13,2.9837057753867118,0.062,0.01,1.3143540710879365e-8,3,Caacu.v4.13G001470,Chr13,1129749,1132743,-,"TRAM, LAG1 and CLN8 (TLC) lipid-sensing domain containing protein"
6.150340332832761e-13,1.4777418477729156,0.227,0.089,1.4258949027639473e-8,3,Caacu.v4.21G008830,Chr21,10364706,10368416,-,Glutathione S-transferase family protein
6.212650186031767e-13,1.4367415099520078,0.199,0.072,1.440340819129605e-8,3,Caacu.v4.1G030990,Chr1,34410662,34412832,-,hypothetical protein
9.559691406150573e-13,2.5102751910198435,0.078,0.015,2.2163188556019487e-8,3,Caacu.v4.15G002200,Chr15,3637477,3646678,+,hypothetical protein
1.2910461719548822e-12,1.8114464906914487,0.129,0.035,2.993161445060199e-8,3,Caacu.v4.14G005460,Chr14,3943127,3947229,+,white-brown complex homolog protein
1.3245398141015731e-12,1.5818335626488202,0.152,0.047,3.070813105013087e-8,3,Caacu.v4.3G011020,Chr3,9184996,9189431,+,membrane-associated mannitol-induced
1.3691299966341506e-12,6.557872125897008,0.027,0.001,3.174190984196615e-8,3,Caacu.v4.15G000880,Chr15,1564424,1566391,-,Mannose-binding lectin superfamily protein
1.415965289872991e-12,1.1912434555196185,0.301,0.14,3.282773928041542e-8,3,Caacu.v4.21G011100,Chr21,12132314,12135059,-,glycosylphosphatidylinositol-anchored lipid protein transfer
2.5810129180600033e-12,1.6495180887919927,0.125,0.035,5.983820349230311e-8,3,Caacu.v4.6G009110,Chr6,8034862,8045468,-,pleiotropic drug resistance
4.592827228716833e-12,2.272742933379071,0.066,0.012,1.0648010647057105e-7,3,Caacu.v4.14G004870,Chr14,3417895,3429724,-,fatty acid amide hydrolase
4.891632671712335e-12,2.6748767753938933,0.098,0.023,1.1340761186097879e-7,3,Caacu.v4.2G013420,Chr2,18384591,18391410,+,receptor like protein
7.378058440941689e-12,1.0551717129212972,0.383,0.201,1.7105290689479213e-7,3,Caacu.v4.14G002200,Chr14,1505614,1508798,-,"cold, circadian rhythm, and rna binding"
1.244662876361791e-11,2.0687198404850604,0.098,0.024,2.8856264125571764e-7,3,Caacu.v4.8G014320,Chr8,15609361,15615247,+,Leucine-rich repeat protein kinase family protein
2.4531789346856855e-11,2.6574527020158896,0.051,0.007,5.687450042175293e-7,3,Caacu.v4.5G011170,Chr5,9215925,9218072,+,plant U-box
2.5055714752074144e-11,3.233590340194765,0.039,0.004,5.80891690812087e-7,3,Caacu.v4.9G012620,Chr9,16222785,16230976,+,P-glycoprotein
3.072509351045532e-11,1.2876448662053783,0.156,0.053,7.123305679463961e-7,3,Caacu.v4.1G022360,Chr1,27688301,27695979,-,MBOAT (membrane bound O-acyl transferase) family protein
3.716877962630617e-11,1.8474961189435362,0.141,0.046,8.617209868562823e-7,3,Caacu.v4.4G001010,Chr4,2183090,2194543,-,fatty acid amide hydrolase
3.832313273236787e-11,1.252786595244058,0.133,0.043,8.884835092672166e-7,3,Caacu.v4.2G018390,Chr2,24366808,24374309,-,Nucleotide-diphospho-sugar transferases superfamily protein
3.9594718696712e-11,1.9576250495060523,0.105,0.028,9.17963958264571e-7,3,Caacu.v4.10G001300,Chr10,1372776,1374141,-,conserved hypothetical protein
5.125024075770431e-11,2.017168044067671,0.074,0.015,1.1881855817266168e-6,3,Caacu.v4.19G003750,Chr19,7557547,7558784,-,hypothetical protein
5.550429150465537e-11,3.1110254757987756,0.047,0.006,1.2868114942439301e-6,3,Caacu.v4.21G005810,Chr21,7805315,7806668,-,3-ketoacyl-CoA synthase
6.79423492290528e-11,2.564867327985214,0.059,0.01,1.5751754245263602e-6,3,Caacu.v4.2G001820,Chr2,1296948,1301712,-,alpha/beta-Hydrolases superfamily protein
8.311253283542632e-11,1.1829476930455942,0.246,0.11,1.926880961256524e-6,3,Caacu.v4.5G014080,Chr5,15027986,15032162,+,hypothetical protein
8.416159634914337e-11,2.232277814423499,0.066,0.013,1.95120244975854e-6,3,Caacu.v4.6G004660,Chr6,4276266,4281858,-,Protein kinase family protein
9.74074673316078e-11,2.2464839174281996,0.082,0.019,2.258294722615995e-6,3,Caacu.v4.21G005950,Chr21,7917993,7924535,+,Major facilitator superfamily protein
1.0339138740351116e-10,9.863586963178335,0.012,0,2.397025925563003e-6,3,Caacu.v4.15G008470,Chr15,13103408,13106189,+,Peroxidase superfamily protein
1.3284049964829938e-10,2.567107474692771,0.066,0.013,3.079774143846173e-6,3,Caacu.v4.4G020410,Chr4,22019229,22020282,+,conserved hypothetical protein
1.383308259902209e-10,1.838444930956757,0.102,0.028,3.207061869757281e-6,3,Caacu.v4.4G017320,Chr4,19839686,19840764,+,expansin A5
1.4789965420166415e-10,2.457764215793409,0.062,0.012,3.4289055830113815e-6,3,Caacu.v4.11G007820,Chr11,10126469,10127255,+,"Protein of unknown function, DUF599"
1.7146024674884428e-10,1.1395855797915326,0.219,0.092,3.975134360625206e-6,3,Caacu.v4.13G006120,Chr13,4969949,4972682,+,Protein of unknown function (DUF581)
1.7349979026860428e-10,0.8946968072516046,0.258,0.117,4.022419137587322e-6,3,Caacu.v4.1G016260,Chr1,22232448,22235233,-,Cysteine proteinases superfamily protein
1.8591863087523793e-10,2.046752711942778,0.086,0.021,4.3103375382115165e-6,3,Caacu.v4.1G026350,Chr1,30685612,30689054,+,conserved hypothetical protein
1.9138704292184534e-10,1.2807755515582588,0.137,0.055,4.437117203100063e-6,3,Caacu.v4.5G011370,Chr5,9376073,9386914,+,Leucine-rich repeat transmembrane protein kinase
1.9665678518660703e-10,2.1959061353673954,0.086,0.021,4.559290907766297e-6,3,Caacu.v4.20G005150,Chr20,3926870,3933360,-,HCO3- transporter family
2.3608003934579004e-10,2.353594431576272,0.066,0.013,5.473279632192796e-6,3,Caacu.v4.16G007830,Chr16,7547829,7555366,-,6-phosphogluconate dehydrogenase family protein
2.3910766196267624e-10,2.3426842841213484,0.066,0.013,5.543472034942686e-6,3,Caacu.v4.1G003390,Chr1,7332937,7334786,-,conserved hypothetical protein
2.582026239374822e-10,1.4367105219297873,0.105,0.03,5.986169633366588e-6,3,Caacu.v4.13G001080,Chr13,800695,809594,-,Plant protein of unknown function (DUF869)
2.5936205841581507e-10,3.165625418296217,0.039,0.005,6.013049962312257e-6,3,Caacu.v4.1G014630,Chr1,20785409,20790535,-,alpha/beta-Hydrolases superfamily protein
2.7060430954198187e-10,4.628898922107354,0.02,0.001,6.273690312421308e-6,3,Caacu.v4.2G017400,Chr2,23394341,23395867,+,F-box family protein
2.745222764814987e-10,4.212131598377821,0.02,0.001,6.364524457947065e-6,3,Caacu.v4.7G011610,Chr7,16859649,16863792,+,"cytochrome P450, family 82, subfamily C, polypeptide"
4.6380655809174996e-10,2.94171620386384,0.035,0.004,1.0752891242799132e-5,3,Caacu.v4.15G000660,Chr15,1332780,1338758,+,HXXXD-type acyl-transferase family protein
4.822811237576194e-10,2.0890987528104565,0.066,0.014,1.118120557319665e-5,3,Caacu.v4.1G005270,Chr1,9723769,9730237,+,hydroxymethylglutaryl-CoA synthase / HMG-CoA synthase / 3-hydroxy-3-methylglutaryl coenzyme A synthase
5.833733840838351e-10,3.054167116540961,0.027,0.002,1.3524928536599634e-5,3,Caacu.v4.2G013310,Chr2,18306888,18307226,+,hypothetical protein
5.833733840838351e-10,3.054167116540961,0.027,0.002,1.3524928536599634e-5,3,Caacu.v4.2G013400,Chr2,18373756,18374094,+,hypothetical protein
